Generation,Bloc,Macro,Image,Total_surface,B,H,P,P_black,obs_count
9,2,MacroG2,1PL2_6.tiff,1640529,1554607,34683,51239,0.596,NA
9,2,MacroG2,1PS3_8.tiff,1715035,1613226,53770,48039,0.472,NA
9,2,MacroG2,2PL2_4.tiff,1597592,1507919,33783,55890,0.623,NA
9,2,MacroG2,3PS3_0.tiff,1460102,1377759,12979,69364,0.842,NA
9,2,MacroG2,1PL3_2.tiff,1582922,1476687,75511,30724,0.289,NA
9,2,MacroG2,3PS3_1.tiff,1525590,1440793,11687,73110,0.862,NA
9,2,MacroG2,1PL3_3.tiff,1794595,1716505,33400,44690,0.572,NA
9,2,MacroG2,2PL2_5.tiff,1892625,1782276,27837,82512,0.748,NA
9,2,MacroG2,1PL2_7.tiff,1618588,1545675,21092,51821,0.711,NA
9,2,MacroG2,3PS3_11.tiff,1421460,1320192,25355,75913,0.75,NA
9,2,MacroG2,1PS3_5.tiff,1706607,1614897,13452,78258,0.853,NA
9,2,MacroG2,2PS3_7.tiff,1670838,1581200,25208,64430,0.719,NA
9,2,MacroG2,1PL2_0.tiff,1748727,1665058,13584,70085,0.838,NA
9,2,MacroG2,2PL2_2.tiff,1601424,1495564,44334,61526,0.581,NA
9,2,MacroG2,1PL3_4.tiff,1560845,1464423,74723,21699,0.225,NA
9,2,MacroG2,3PS3_6.tiff,1715920,1650327,4681,60912,0.929,NA
9,2,MacroG2,2PS3_0.tiff,1622736,1554739,14954,53043,0.78,NA
9,2,MacroG2,1PS3_2.tiff,1802180,1730199,15276,56705,0.788,NA
9,2,MacroG2,1PS3_3.tiff,1771416,1693846,20221,57349,0.739,NA
9,2,MacroG2,2PS3_1.tiff,1680648,1609179,18055,53414,0.747,NA
9,2,MacroG2,1PL3_5.tiff,1486589,1390205,46855,49529,0.514,NA
9,2,MacroG2,3PS3_7.tiff,1695750,1630759,5675,59316,0.913,NA
9,2,MacroG2,2PL2_3.tiff,1671340,1564279,64082,42979,0.401,NA
9,2,MacroG2,1PL2_1.tiff,1620288,1524837,19565,75886,0.795,NA
9,2,MacroG2,3PS3_4.tiff,1542214,1433892,37473,70849,0.654,NA
9,2,MacroG2,1PL3_6.tiff,1481676,1388513,40078,53085,0.57,NA
9,2,MacroG2,2PL2_0.tiff,1748880,1663949,17519,67412,0.794,NA
9,2,MacroG2,1PL2_2.tiff,1665923,1564918,54777,46228,0.458,NA
9,2,MacroG2,3PS3_8.tiff,1517376,1441075,18690,57611,0.755,NA
9,2,MacroG2,1PS3_0.tiff,1603446,1522363,14660,66423,0.819,NA
9,2,MacroG2,2PS3_2.tiff,1685796,1606232,15189,64375,0.809,NA
9,2,MacroG2,2PS3_3.tiff,1631322,1558697,14073,58552,0.806,NA
9,2,MacroG2,1PS3_1.tiff,1729000,1641437,41435,46128,0.527,NA
9,2,MacroG2,3PS3_9.tiff,1471209,1410350,4955,55904,0.919,NA
9,2,MacroG2,1PL2_3.tiff,1648326,1563559,22016,62751,0.74,NA
9,2,MacroG2,2PL2_1.tiff,1649144,1576016,19263,53865,0.737,NA
9,2,MacroG2,3PS3_5.tiff,1800348,1716296,9449,74603,0.888,NA
9,2,MacroG2,1PL3_7.tiff,1435644,1366481,21396,47767,0.691,NA
9,2,MacroG2,3PS3_12.tiff,1471540,1376443,37997,57100,0.6,NA
9,2,MacroG2,1PS3_6.tiff,1871225,1772199,18516,80510,0.813,NA
9,2,MacroG2,2PS3_4.tiff,1694728,1629673,9303,55752,0.857,NA
9,2,MacroG2,1PL2_8.tiff,1586438,1501364,43624,41450,0.487,NA
9,2,MacroG2,1PL3_0.tiff,1616808,1535248,24989,56571,0.694,NA
9,2,MacroG2,3PS3_2.tiff,1556266,1450916,25976,79374,0.753,NA
9,2,MacroG2,2PL2_6.tiff,1619972,1534288,35255,50429,0.589,NA
9,2,MacroG2,1PL2_4.tiff,1956570,1850692,47145,58733,0.555,NA
9,2,MacroG2,2PS3_8.tiff,1767376,1672357,18674,76345,0.803,NA
9,2,MacroG2,2PS3_9.tiff,1660068,1583494,20536,56038,0.732,NA
9,2,MacroG2,1PL2_5.tiff,1517280,1433113,20807,63360,0.753,NA
9,2,MacroG2,2PL2_7.tiff,1697052,1631945,2045,63062,0.969,NA
9,2,MacroG2,1PL3_1.tiff,1675128,1590224,20937,63967,0.753,NA
9,2,MacroG2,3PS3_3.tiff,1565901,1465368,15248,85285,0.848,NA
9,2,MacroG2,2PS3_5.tiff,1658184,1588008,8590,61586,0.878,NA
9,2,MacroG2,1PS3_7.tiff,1697139,1583684,17105,96350,0.849,NA
9,2,MacroG2,3PS3_13.tiff,1553748,1442577,90374,20797,0.187,NA
9,3,MacroG2,3PL4_15.tiff,1554770,1474985,28225,51560,0.646,NA
9,3,MacroG2,1PS5_2.tiff,1686566,1586910,54893,44763,0.449,NA
9,3,MacroG2,3PL4_4.tiff,1569954,1466800,54669,48485,0.47,NA
9,3,MacroG2,1PL5_8.tiff,1757204,1651792,47500,57912,0.549,NA
9,3,MacroG2,2PL4_2.tiff,1853332,1768657,24259,60416,0.714,NA
9,3,MacroG2,3PS4_2.tiff,1723666,1636140,9402,78124,0.893,NA
9,3,MacroG2,3PL4_8.tiff,1574998,1484075,12953,77970,0.858,NA
9,3,MacroG2,1PL5_4.tiff,1809360,1714890,22521,71949,0.762,NA
9,3,MacroG2,3PS5_6.tiff,1519525,1437592,25235,56698,0.692,NA
9,3,MacroG2,1PL5_5.tiff,1814037,1706571,34173,73293,0.682,NA
9,3,MacroG2,3PS5_7.tiff,1644272,1533530,36893,73849,0.667,NA
9,3,MacroG2,3PL4_9.tiff,1523170,1456879,8090,58201,0.878,NA
9,3,MacroG2,3PS4_3.tiff,1933455,1827465,25615,80375,0.758,NA
9,3,MacroG2,2PL4_3.tiff,1666680,1600163,30157,36360,0.547,NA
9,3,MacroG2,1PL5_9.tiff,1728312,1619788,35549,72975,0.672,NA
9,3,MacroG2,3PL4_5.tiff,1514916,1442452,8336,64128,0.885,NA
9,3,MacroG2,1PS5_3.tiff,1688915,1598492,27203,63220,0.699,NA
9,3,MacroG2,3PL4_14.tiff,1481568,1389820,38101,53647,0.585,NA
9,3,MacroG2,2PL4_4.tiff,1657641,1572400,73148,12093,0.142,NA
9,3,MacroG2,1PS5_8.tiff,1500640,1390038,63430,47172,0.427,NA
9,3,MacroG2,3PS4_4.tiff,1727550,1629824,19166,78560,0.804,NA
9,3,MacroG2,3PS5_0.tiff,1717525,1624029,25411,68085,0.728,NA
9,3,MacroG2,1PL5_2.tiff,1642550,1555224,31087,56239,0.644,NA
9,3,MacroG2,3PL4_13.tiff,1626614,1521844,17598,87172,0.832,NA
9,3,MacroG2,1PS5_4.tiff,1767714,1672354,43046,52314,0.549,NA
9,3,MacroG2,2PL4_8.tiff,1490125,1403575,38897,47653,0.551,NA
9,3,MacroG2,3PS4_8.tiff,1696464,1611872,14986,69606,0.823,NA
9,3,MacroG2,3PL4_2.tiff,1657296,1573367,12927,71002,0.846,NA
9,3,MacroG2,3PL4_3.tiff,1490824,1403723,15275,71826,0.825,NA
9,3,MacroG2,3PS4_9.tiff,1661282,1581772,13149,66361,0.835,NA
9,3,MacroG2,2PL4_9.tiff,1485575,1410786,16428,58361,0.78,NA
9,3,MacroG2,1PS5_5.tiff,1728998,1647969,11628,69401,0.856,NA
9,3,MacroG2,3PS5_12.tiff,1398210,1309676,26490,62044,0.701,NA
9,3,MacroG2,3PL4_12.tiff,1598016,1487444,39884,70688,0.639,NA
9,3,MacroG2,3PS5_1.tiff,1694880,1606621,31860,56399,0.639,NA
9,3,MacroG2,1PL5_3.tiff,2034186,1940795,47717,45674,0.489,NA
9,3,MacroG2,3PS4_5.tiff,1446284,1378284,10980,57020,0.839,NA
9,3,MacroG2,1PS5_9.tiff,1826475,1740312,18956,67207,0.78,NA
9,3,MacroG2,2PL4_5.tiff,1537624,1442880,43567,51177,0.54,NA
9,3,MacroG2,1PL5_0.tiff,1731264,1645696,24512,61056,0.714,NA
9,3,MacroG2,3PS5_2.tiff,1781122,1689473,32649,59000,0.644,NA
9,3,MacroG2,3PS4_6.tiff,1751946,1665486,16390,70070,0.81,NA
9,3,MacroG2,2PL4_6.tiff,1688490,1611800,11875,64815,0.845,NA
9,3,MacroG2,3PL4_0.tiff,1739416,1645961,25914,67541,0.723,NA
9,3,MacroG2,3PS5_11.tiff,1520480,1424551,19064,76865,0.801,NA
9,3,MacroG2,1PS5_6.tiff,1540175,1448896,13604,77675,0.851,NA
9,3,MacroG2,3PS4_10.tiff,1738080,1660651,17800,59629,0.77,NA
9,3,MacroG2,3PL4_11.tiff,1405096,1311191,16881,77024,0.82,NA
9,3,MacroG2,3PL4_10.tiff,1581712,1494354,19035,68323,0.782,NA
9,3,MacroG2,3PS4_11.tiff,1683003,1610186,12372,60445,0.83,NA
9,3,MacroG2,3PS5_10.tiff,1444950,1355598,19883,69469,0.777,NA
9,3,MacroG2,1PS5_7.tiff,1520368,1418039,33400,68929,0.674,NA
9,3,MacroG2,3PL4_1.tiff,1615230,1515644,71506,28080,0.282,NA
9,3,MacroG2,2PL4_7.tiff,1692740,1594956,23651,74133,0.758,NA
9,3,MacroG2,3PS4_7.tiff,1640839,1551185,14333,75321,0.84,NA
9,3,MacroG2,1PL5_1.tiff,1620420,1541047,17900,61473,0.774,NA
9,3,MacroG2,3PS5_3.tiff,1738318,1651910,8625,77783,0.9,NA
9,3,MacroG2,3PS5_8.tiff,1577790,1477399,25332,75059,0.748,NA
9,3,MacroG2,3PL4_6.tiff,1504188,1413490,7840,82858,0.914,NA
9,3,MacroG2,1PS5_0.tiff,1652892,1545265,91899,15728,0.146,NA
9,3,MacroG2,3PS5_4.tiff,1812411,1715656,20206,76549,0.791,NA
9,3,MacroG2,1PL5_6.tiff,1826622,1724411,50864,51347,0.502,NA
9,3,MacroG2,3PS4_0.tiff,1654464,1558209,16496,79759,0.829,NA
9,3,MacroG2,2PL4_0.tiff,1739628,1655742,14823,69063,0.823,NA
9,3,MacroG2,1PL5_10.tiff,1660260,1536760,118187,5313,0.043,NA
9,3,MacroG2,1PS5_10.tiff,1648159,1553728,51873,42558,0.451,NA
9,3,MacroG2,2PL4_1.tiff,1422225,1335535,44876,41814,0.482,NA
9,3,MacroG2,3PS4_1.tiff,1679620,1587878,30442,61300,0.668,NA
9,3,MacroG2,3PS5_5.tiff,1869476,1765534,23379,80563,0.775,NA
9,3,MacroG2,1PL5_7.tiff,1714608,1614007,24742,75859,0.754,NA
9,3,MacroG2,1PS5_1.tiff,1676250,1580501,48908,46841,0.489,NA
9,3,MacroG2,3PL4_7.tiff,1604056,1528008,3749,72299,0.951,NA
9,3,MacroG2,3PS5_9.tiff,1595118,1516624,10400,68094,0.868,NA
9,4,MacroG2,3PL6_5.tiff,1599416,1489663,56729,53024,0.483,NA
9,4,MacroG2,2PS6_5.tiff,1666813,1573868,30323,62622,0.674,NA
9,4,MacroG2,3PL5_0.tiff,1619390,1530427,27098,61865,0.695,NA
9,4,MacroG2,3PL6_12.tiff,1492403,1408711,23417,60275,0.72,NA
9,4,MacroG2,2PS5_0.tiff,1552432,1438099,89051,25282,0.221,NA
9,4,MacroG2,3PL6_9.tiff,1619238,1517300,22253,79685,0.782,NA
9,4,MacroG2,2PS6_9.tiff,1535786,1434590,34599,66597,0.658,NA
9,4,MacroG2,2PL5_6.tiff,1532040,1419781,42024,70235,0.626,NA
9,4,MacroG2,2PL5_7.tiff,1603690,1520165,24464,59061,0.707,NA
9,4,MacroG2,2PS6_8.tiff,1651185,1566974,19355,64856,0.77,NA
9,4,MacroG2,3PL6_8.tiff,1724100,1627476,23099,73525,0.761,NA
9,4,MacroG2,2PS5_1.tiff,1669252,1544925,35096,89231,0.718,NA
9,4,MacroG2,2PL5_10.tiff,1544520,1432834,100354,11332,0.101,NA
9,4,MacroG2,3PL6_13.tiff,1587300,1502455,28206,56639,0.668,NA
9,4,MacroG2,3PL5_1.tiff,1535760,1441344,23339,71077,0.753,NA
9,4,MacroG2,2PS6_4.tiff,1739882,1649799,15864,74219,0.824,NA
9,4,MacroG2,1PS6_6.tiff,1598728,1499041,56244,43443,0.436,NA
9,4,MacroG2,3PL6_4.tiff,1624332,1546139,15198,62995,0.806,NA
9,4,MacroG2,2PL5_0.tiff,1817437,1711851,47918,57668,0.546,NA
9,4,MacroG2,3PL6_3.tiff,1508660,1400235,29680,78745,0.726,NA
9,4,MacroG2,1PS6_1.tiff,1500240,1420943,9695,69602,0.878,NA
9,4,MacroG2,2PS6_3.tiff,1648870,1556837,41949,50084,0.544,NA
9,4,MacroG2,3PL5_6.tiff,1540917,1442438,15310,83169,0.845,NA
9,4,MacroG2,2PS5_6.tiff,1755481,1659144,34833,61504,0.638,NA
9,4,MacroG2,2PS6_10.tiff,1602666,1500651,43608,58407,0.573,NA
9,4,MacroG2,2PS6_11.tiff,1603180,1495351,97441,10388,0.096,NA
9,4,MacroG2,2PS5_7.tiff,1673503,1577382,20252,75869,0.789,NA
9,4,MacroG2,3PL5_7.tiff,1562028,1459721,23447,78860,0.771,NA
9,4,MacroG2,2PS6_2.tiff,1804932,1720714,21307,62911,0.747,NA
9,4,MacroG2,3PL6_2.tiff,1586500,1500054,12629,73817,0.854,NA
9,4,MacroG2,1PS6_0.tiff,1473550,1348517,83168,41865,0.335,NA
9,4,MacroG2,2PL5_1.tiff,1668036,1586912,13147,67977,0.838,NA
9,4,MacroG2,2PL5_2.tiff,1667738,1564123,27772,75843,0.732,NA
9,4,MacroG2,2PS5_8.tiff,1548672,1423492,98507,26673,0.213,NA
9,4,MacroG2,3PL5_8.tiff,1681246,1576231,28833,76182,0.725,NA
9,4,MacroG2,3PL5_10.tiff,1774630,1670028,58852,45750,0.437,NA
9,4,MacroG2,2PS5_4.tiff,1475760,1390085,19587,66088,0.771,NA
9,4,MacroG2,3PL5_4.tiff,1578528,1492425,14058,72045,0.837,NA
9,4,MacroG2,2PS6_1.tiff,1414326,1322783,34231,57312,0.626,NA
9,4,MacroG2,1PS6_3.tiff,1560278,1453395,36977,69906,0.654,NA
9,4,MacroG2,3PL6_1.tiff,1563148,1479986,42201,40961,0.493,NA
9,4,MacroG2,1PS6_2.tiff,1527327,1412185,78232,36910,0.321,NA
9,4,MacroG2,3PL6_0.tiff,1544127,1434770,59286,50071,0.458,NA
9,4,MacroG2,2PS6_0.tiff,1703100,1613247,27604,62249,0.693,NA
9,4,MacroG2,3PL5_5.tiff,1554088,1435524,36632,81932,0.691,NA
9,4,MacroG2,2PS5_5.tiff,1690707,1603304,22601,64802,0.741,NA
9,4,MacroG2,3PL5_11.tiff,1798592,1693026,68199,37367,0.354,NA
9,4,MacroG2,3PL5_9.tiff,1555994,1486629,8846,60519,0.872,NA
9,4,MacroG2,2PS5_9.tiff,1672749,1553127,94120,25502,0.213,NA
9,4,MacroG2,2PL5_3.tiff,1590160,1478524,18207,93429,0.837,NA
9,4,MacroG2,2PL5_8.tiff,1528880,1426161,48275,54444,0.53,NA
9,4,MacroG2,2PS5_2.tiff,1569848,1474158,21895,73795,0.771,NA
9,4,MacroG2,3PL6_10.tiff,1477980,1380325,39754,57901,0.593,NA
9,4,MacroG2,3PL5_2.tiff,1539840,1469406,6720,63714,0.905,NA
9,4,MacroG2,2PS6_7.tiff,1686731,1601295,14400,71036,0.831,NA
9,4,MacroG2,3PL6_7.tiff,1620060,1517131,21078,81851,0.795,NA
9,4,MacroG2,1PS6_5.tiff,1544389,1428025,46669,69695,0.599,NA
9,4,MacroG2,2PL5_4.tiff,1582308,1462434,88449,31425,0.262,NA
9,4,MacroG2,2PL5_5.tiff,1529568,1426288,27905,75375,0.73,NA
9,4,MacroG2,3PL6_6.tiff,1494240,1378935,18898,96407,0.836,NA
9,4,MacroG2,1PS6_4.tiff,1513095,1395415,81757,35923,0.305,NA
9,4,MacroG2,2PS6_6.tiff,1515800,1399897,31587,84316,0.727,NA
9,4,MacroG2,3PL5_3.tiff,1591520,1509571,17133,64816,0.791,NA
9,4,MacroG2,3PL6_11.tiff,1439175,1347261,29580,62334,0.678,NA
9,4,MacroG2,2PS5_3.tiff,1783135,1670451,30865,81819,0.726,NA
9,4,MacroG2,2PL5_9.tiff,1448370,1346322,24346,77702,0.761,NA
9,1,MacroG3,2PS2_2.tiff,1771712,1667824,45199,58689,0.565,NA
9,1,MacroG3,1PS1_5.tiff,1676704,1567453,68561,40690,0.372,NA
9,1,MacroG3,3PL1_7.tiff,1694683,1574342,55276,65065,0.541,NA
9,1,MacroG3,3PS1_1.tiff,1624368,1521596,25281,77491,0.754,NA
9,1,MacroG3,1PL1_3.tiff,1706958,1582199,82485,42274,0.339,NA
9,1,MacroG3,2PL1_1.tiff,1793340,1684272,30109,78959,0.724,NA
9,1,MacroG3,2PL1_0.tiff,1791306,1672916,32872,85518,0.722,NA
9,1,MacroG3,3PS1_0.tiff,1728944,1632346,50824,45774,0.474,NA
9,1,MacroG3,1PL1_2.tiff,1830712,1699011,43719,87982,0.668,NA
9,1,MacroG3,1PS1_4.tiff,1604536,1478925,44182,81429,0.648,NA
9,1,MacroG3,3PL1_6.tiff,1802960,1664841,36957,101162,0.732,NA
9,1,MacroG3,2PS2_3.tiff,1691000,1567391,31100,92509,0.748,NA
9,1,MacroG3,2PS2_8.tiff,1658300,1543767,39966,74567,0.651,NA
9,1,MacroG3,1PL1_5.tiff,1819170,1694645,66053,58472,0.47,NA
9,1,MacroG3,3PS1_7.tiff,1730987,1615276,29484,86227,0.745,NA
9,1,MacroG3,2PL1_7.tiff,1734688,1636305,67840,30543,0.31,NA
9,1,MacroG3,2PS2_4.tiff,1748672,1633625,40087,74960,0.652,NA
9,1,MacroG3,3PL1_1.tiff,1719756,1596129,34447,89180,0.721,NA
9,1,MacroG3,1PS1_3.tiff,1748684,1630929,37144,80611,0.685,NA
9,1,MacroG3,3PL1_10.tiff,1533738,1425457,37260,71021,0.656,NA
9,1,MacroG3,3PS1_11.tiff,1565894,1464205,41657,60032,0.59,NA
9,1,MacroG3,1PL1_9.tiff,1812000,1712927,58522,40551,0.409,NA
9,1,MacroG3,1PL1_8.tiff,1768791,1669603,68487,30701,0.31,NA
9,1,MacroG3,3PS1_10.tiff,1835274,1735526,25887,73861,0.74,NA
9,1,MacroG3,3PL1_0.tiff,1642617,1507276,36400,98941,0.731,NA
9,1,MacroG3,1PS1_2.tiff,1788576,1676876,65671,46029,0.412,NA
9,1,MacroG3,3PL1_11.tiff,1540944,1428340,29158,83446,0.741,NA
9,1,MacroG3,2PS2_5.tiff,1782785,1673130,37721,71934,0.656,NA
9,1,MacroG3,2PL1_6.tiff,1659570,1547631,47908,64031,0.572,NA
9,1,MacroG3,1PL1_4.tiff,1968680,1846797,70975,50908,0.418,NA
9,1,MacroG3,3PS1_6.tiff,1691466,1588046,29518,73902,0.715,NA
9,1,MacroG3,2PS2_9.tiff,1679930,1585624,46957,47349,0.502,NA
9,1,MacroG3,2PL1_5.tiff,1678895,1562049,41653,75193,0.644,NA
9,1,MacroG3,3PS1_5.tiff,1857240,1746294,33574,77372,0.697,NA
9,1,MacroG3,1PL1_7.tiff,1940022,1842363,66862,30797,0.315,NA
9,1,MacroG3,2PS2_10.tiff,1650402,1553237,91776,5389,0.055,NA
9,1,MacroG3,3PS1_9.tiff,1727166,1593774,49883,83509,0.626,NA
9,1,MacroG3,3PL1_12.tiff,1661685,1557088,53729,50868,0.486,NA
9,1,MacroG3,1PS1_1.tiff,1764224,1634939,45857,83428,0.645,NA
9,1,MacroG3,3PL1_3.tiff,1703604,1595629,39420,68555,0.635,NA
9,1,MacroG3,2PS2_6.tiff,1748000,1612568,65532,69900,0.516,NA
9,1,MacroG3,2PS2_7.tiff,1744578,1636779,36810,70989,0.659,NA
9,1,MacroG3,1PS1_0.tiff,1702976,1577396,75001,50579,0.403,NA
9,1,MacroG3,3PL1_2.tiff,1693265,1575936,79437,37892,0.323,NA
9,1,MacroG3,3PS1_12.tiff,1855416,1745951,43429,66036,0.603,NA
9,1,MacroG3,3PS1_8.tiff,1753140,1617260,36240,99640,0.733,NA
9,1,MacroG3,3PS1_4.tiff,1877904,1756398,34779,86727,0.714,NA
9,1,MacroG3,1PL1_6.tiff,1901190,1797382,89545,14263,0.137,NA
9,1,MacroG3,2PL1_4.tiff,1687155,1566956,33791,86408,0.719,NA
9,1,MacroG3,3PL1_5.tiff,1806020,1678642,50068,77310,0.607,NA
9,1,MacroG3,1PS1_7.tiff,1692279,1587972,57329,46978,0.45,NA
9,1,MacroG3,2PS2_0.tiff,1704070,1588507,31695,83868,0.726,NA
9,1,MacroG3,2PL1_3.tiff,1833532,1719955,100818,12759,0.112,NA
9,1,MacroG3,1PL1_1.tiff,1673287,1562243,44180,66864,0.602,NA
9,1,MacroG3,3PS1_3.tiff,1778976,1653342,32773,92861,0.739,NA
9,1,MacroG3,3PL1_9.tiff,1695928,1580379,31244,84305,0.73,NA
9,1,MacroG3,3PL1_8.tiff,1761951,1647059,49233,65659,0.571,NA
9,1,MacroG3,1PL1_0.tiff,1752615,1637468,95217,19930,0.173,NA
9,1,MacroG3,3PS1_2.tiff,1702740,1594134,30481,78125,0.719,NA
9,1,MacroG3,2PL1_2.tiff,1699630,1583019,59188,57423,0.492,NA
9,1,MacroG3,2PS2_1.tiff,1684584,1555294,62794,66496,0.514,NA
9,1,MacroG3,3PL1_4.tiff,1930860,1794610,57506,78744,0.578,NA
9,1,MacroG3,1PS1_6.tiff,1739711,1630647,50037,59027,0.541,NA
9,2,MacroG3,2PS3_6.tiff,1772250,1679046,33404,59800,0.642,NA
9,2,MacroG3,1PS3_4.tiff,1719325,1604035,76224,39066,0.339,NA
9,2,MacroG3,3PS3_10.tiff,1517677,1415111,43827,58739,0.573,NA
9,2,MacroG3,1PL2_6.tiff,1640529,1532096,52955,55478,0.512,NA
9,2,MacroG3,1PS3_8.tiff,1715035,1597403,74741,42891,0.365,NA
9,2,MacroG3,2PL2_4.tiff,1597592,1489249,53424,54919,0.507,NA
9,2,MacroG3,3PS3_0.tiff,1460102,1348307,32662,79133,0.708,NA
9,2,MacroG3,1PL3_2.tiff,1582922,1468725,88492,25705,0.225,NA
9,2,MacroG3,3PS3_1.tiff,1525590,1408775,34322,82493,0.706,NA
9,2,MacroG3,1PL3_3.tiff,1794595,1692750,54452,47393,0.465,NA
9,2,MacroG3,2PL2_5.tiff,1892625,1750824,57061,84740,0.598,NA
9,2,MacroG3,1PL2_7.tiff,1618588,1518236,42018,58334,0.581,NA
9,2,MacroG3,3PS3_11.tiff,1421460,1299375,49342,72743,0.596,NA
9,2,MacroG3,1PS3_5.tiff,1706607,1578486,37016,91105,0.711,NA
9,2,MacroG3,2PS3_7.tiff,1670838,1560279,49045,61514,0.556,NA
9,2,MacroG3,1PL2_0.tiff,1748727,1634099,33047,81581,0.712,NA
9,2,MacroG3,2PL2_2.tiff,1601424,1473386,67084,60954,0.476,NA
9,2,MacroG3,1PL3_4.tiff,1560845,1454291,88779,17775,0.167,NA
9,2,MacroG3,3PS3_6.tiff,1715920,1608866,21064,85990,0.803,NA
9,2,MacroG3,2PS3_0.tiff,1622736,1532260,35440,55036,0.608,NA
9,2,MacroG3,1PS3_2.tiff,1802180,1707157,34876,60147,0.633,NA
9,2,MacroG3,1PS3_3.tiff,1771416,1669163,40458,61795,0.604,NA
9,2,MacroG3,2PS3_1.tiff,1680648,1586500,38485,55663,0.591,NA
9,2,MacroG3,1PL3_5.tiff,1486589,1371751,69092,45746,0.398,NA
9,2,MacroG3,3PS3_7.tiff,1695750,1589301,19309,87140,0.819,NA
9,2,MacroG3,2PL2_3.tiff,1671340,1550926,82823,37591,0.312,NA
9,2,MacroG3,1PL2_1.tiff,1620288,1493654,41910,84724,0.669,NA
9,2,MacroG3,3PS3_4.tiff,1542214,1410746,64935,66533,0.506,NA
9,2,MacroG3,1PL3_6.tiff,1481676,1370607,61114,49955,0.45,NA
9,2,MacroG3,2PL2_0.tiff,1748880,1633293,41334,74253,0.642,NA
9,2,MacroG3,1PL2_2.tiff,1665923,1549964,75326,40633,0.35,NA
9,2,MacroG3,3PS3_8.tiff,1517376,1413604,42949,60823,0.586,NA
9,2,MacroG3,1PS3_0.tiff,1603446,1495951,32750,74745,0.695,NA
9,2,MacroG3,2PS3_2.tiff,1685796,1580624,37861,67311,0.64,NA
9,2,MacroG3,2PS3_3.tiff,1631322,1532235,33760,65327,0.659,NA
9,2,MacroG3,1PS3_1.tiff,1729000,1622337,60856,45807,0.429,NA
9,2,MacroG3,3PS3_9.tiff,1471209,1377549,20719,72941,0.779,NA
9,2,MacroG3,1PL2_3.tiff,1648326,1535783,41569,70974,0.631,NA
9,2,MacroG3,2PL2_1.tiff,1649144,1544872,43253,61019,0.585,NA
9,2,MacroG3,3PS3_5.tiff,1800348,1685348,29291,85709,0.745,NA
9,2,MacroG3,1PL3_7.tiff,1435644,1340016,42860,52768,0.552,NA
9,2,MacroG3,3PS3_12.tiff,1471540,1362103,56305,53132,0.486,NA
9,2,MacroG3,1PS3_6.tiff,1871225,1736763,42897,91565,0.681,NA
9,2,MacroG3,2PS3_4.tiff,1694728,1599731,28515,66482,0.7,NA
9,2,MacroG3,1PL2_8.tiff,1586438,1486110,61432,38896,0.388,NA
9,2,MacroG3,1PL3_0.tiff,1616808,1514526,43451,58831,0.575,NA
9,2,MacroG3,3PS3_2.tiff,1556266,1418355,51592,86319,0.626,NA
9,2,MacroG3,2PL2_6.tiff,1619972,1519041,54599,46332,0.459,NA
9,2,MacroG3,1PL2_4.tiff,1956570,1830154,71283,55133,0.436,NA
9,2,MacroG3,2PS3_8.tiff,1767376,1645227,43319,78830,0.645,NA
9,2,MacroG3,2PS3_9.tiff,1660068,1561912,42359,55797,0.568,NA
9,2,MacroG3,1PL2_5.tiff,1517280,1406034,41934,69312,0.623,NA
9,2,MacroG3,2PL2_7.tiff,1697052,1576116,26624,94312,0.78,NA
9,2,MacroG3,1PL3_1.tiff,1675128,1563831,41362,69935,0.628,NA
9,2,MacroG3,3PS3_3.tiff,1565901,1429517,36541,99843,0.732,NA
9,2,MacroG3,2PS3_5.tiff,1658184,1559232,27626,71326,0.721,NA
9,2,MacroG3,1PS3_7.tiff,1697139,1552167,41587,103385,0.713,NA
9,2,MacroG3,3PS3_13.tiff,1553748,1439308,96128,18312,0.16,NA
9,3,MacroG3,3PL4_15.tiff,1554770,1453313,54573,46884,0.462,NA
9,3,MacroG3,1PS5_2.tiff,1686566,1574012,76454,36100,0.321,NA
9,3,MacroG3,3PL4_4.tiff,1569954,1454450,76367,39137,0.339,NA
9,3,MacroG3,1PL5_8.tiff,1757204,1633563,74619,49022,0.396,NA
9,3,MacroG3,2PL4_2.tiff,1853332,1746660,49993,56679,0.531,NA
9,3,MacroG3,3PS4_2.tiff,1723666,1606401,29681,87584,0.747,NA
9,3,MacroG3,3PL4_8.tiff,1574998,1455100,37769,82129,0.685,NA
9,3,MacroG3,1PL5_4.tiff,1809360,1690123,49050,70187,0.589,NA
9,3,MacroG3,3PS5_6.tiff,1519525,1419194,46564,53767,0.536,NA
9,3,MacroG3,1PL5_5.tiff,1814037,1684122,65257,64658,0.498,NA
9,3,MacroG3,3PS5_7.tiff,1644272,1508833,67035,68404,0.505,NA
9,3,MacroG3,3PL4_9.tiff,1523170,1420610,28196,74364,0.725,NA
9,3,MacroG3,3PS4_3.tiff,1933455,1800662,54781,78012,0.587,NA
9,3,MacroG3,2PL4_3.tiff,1666680,1582507,50293,33880,0.403,NA
9,3,MacroG3,1PL5_9.tiff,1728312,1597266,62218,68828,0.525,NA
9,3,MacroG3,3PL4_5.tiff,1514916,1403203,28546,83167,0.744,NA
9,3,MacroG3,1PS5_3.tiff,1688915,1577403,51827,59685,0.535,NA
